text,emotion
원하는 걸 I’m big as you knowand I’m cold and I’m dopeand I’m old and I’m boredand I’m done and I’m gone likechirp chirp chirp like what chirpchirp chirp like whatdirt dirt on my psycheLove on my sightsee nobody count itDirt dirt dirt on my psyche 더 더 더러워져 마치 모르지만 알지 머리 위로 날린 멀리 까지 wildin’Shawty I don’t knowShawty I don’t knowShawty I don’t know,2
외출을 할 때 거울 앞의 난 미간에 주름 한 번은 잡고 관리 태만 빨간 불이 들어오네,2
자꾸 어떤 재난 영화보다 무서운 노화를 막을 수는 없네,2
점점 짙어 지는 메이크업과의 사투 수많은 사람들 중 여자의 고충은 비슷해 내가 좀 괜찮은 여자가 되려면 꾹 참아야만 하는 비스켓 티비에는 마른 몸을 강요하면서 잘 먹는 여자가 이쁘대,2
원치 않아도 시작된 이 게임은 여자라는 이름에 그 참가 자격이 주어지지 예쁜 애는 돈을 움켜쥐지 소개 남은 주선자에게 첫 질문을 해 Hey is she pretty 백치는 괜찮아도 돼지는 안돼 정돈 안된 손톱 털도 안돼 완벽한 Bitch 들에게 깔아 주는 레드 카펫 누굴 만나고 누구와 자고 엿 같은 소문 들어야 하고 그 새 낀 잘도 살아 가도 난 여 자니까 감당해야 한다고 알아 난 매일 밤 다독이며 이겨 내니까 여자로 살아가는 이 시간 지친 그녀들에게 해 주 고픈 말 Oh baby please stop 남들과 비교하지 마 까만 터널 속에 널 밀어 넣는 생각은 하지 마 Cause nobody's perfect 흐릿 해진 나를 볼 때 Nobody's perfect 타인인 듯 나를 볼 때 Nobody's perfect 미워하는 마음 들 때 No no nobody no 어린 소녀들이 떼로 짧은 치마를 입었지 경쟁 속적은 투표율을 받은 그녀에 겐 밋밋 한 몸 못난 얼굴이 error 메 쓰거 운 속을 달래며 돌린 채널 요즘 핫 하다는 노래 가사에선 아름다운 여 잔 받아야 한대 대접 아름다운 여신한 텐 호구가 되도 괜찮대,2
듣는 나의 모습은 계속 작아지는 걸까 왜 열등감에 둘러싸일 땐켄드릭의 I 들어 I love my self 그래도 맘 속에 악마가 떠나질 않네,2
더 낮게 파고들어 숨을 참 네 세상의 기준과 날 비교 하기엔 너무 괴로 워 오늘도 엄마의 품을 찾네,2
Young & Beautiful 울 엄만 이제 이 말에 해당되지 않아 지금의 엄만 귀찮다며 화장도 잘 안 하고 드레스와 타이트한 스커트는 옷장에서 사라져 역시 영원한 건 없지 모두 변해 덧없이 엄마를 떠난 아빠처럼 언 젠 간 내 남자도 역 시내 겉모습이 망가지면 올리겠지 우리 사랑의 졸업식 거짓말이라도 절대 넌 변치 않을 거 라 속삭여 줘 Please 난 나이를 먹어도 엄마처럼 되긴 싫어 그런 못된 말을 막 지껄인 적 있어 딸이라고는 딱 하나 뿐인데 고작 이거밖에 안돼 한때는 엄마를 남들 앞에 창피해한 적도 있어 그 땐 왜 그랬는지 I don't know I don't know 그때도 지금도 엄만 아름답단 걸 잘 알아둬 Oh baby please stop 남들과 비교하지 마 까만 터널 속에 널 밀어 넣는 생각은 하지 마 Cause nobody's perfect 흐릿 해진 나를 볼 때 Nobody's perfect 타인인 듯 나를 볼 때 Nobody's perfect 미워하는 마음 들 때 No no nobody no,2
또 깨 있어 all night long 쏟아지는 잠이랑 난 싸워 왜 내 방문을 또 잠궈 책상 위에는 할 일들이 쌓여 왜 여기서 떨어지는 건 that's no no 여기 멈추는 건 that's no no 난 다시 못 돌아가 거지꼴로텐션은 떨어져 버려 low lowyeah It's gonna be alright 괜찮아 져 이것도 지나가세,2
상에 영원한 건 없잖아 영원할 것 같던 너도 갔잖아 며칠이 됐는지 몸을 너무 안 씻어 오랜만에 거울 보고 머 릴 빗어 오랜만에 거울 보고 웃음 짓어 나갈 준비하려 수염들을 미네 다시 들어가기 싫어 집에 우리 집은 맨 위에 계획들은 다 깨지네,2
할 수 없이 또 준비해 yeah It's gonna be alright 괜찮아 져 이것도 지 나가도 망 갈래 이것만 다 지나가면 떠 날려 고 이것만 다 지나가면 또 깨 있어 all night long 쏟아지는 잠이랑 난 싸워 왜 내 방문을 또 잠궈 책상 위에는 할 일들이 쌓여 왜 여기서 떨어지는 건 that's no no 여기 멈추는 건 that's no no 난 다시 못 돌아가 거지꼴로텐션은 떨어져 버려 low low 모두 괜찮아 질 거야 별게 아니라 던 말들이 막 떠올라 친구들에게 해 줬었던,2
인스타엔 모두가 바쁘게 움직여 매일 Volume을 키워도 귀엔 들리지 않네,2
Tension은 떨어져 버리지 When I'm low low 이젠 Star star star 빛이 나게 내게 남은 것 들 옆에 친구 밖에 너를 두고 떠난 것도 난 안 탓해 괜히 요란하게 세수하고 잠을 깨서 밖으로 나와 Always in my mind 머리를 식힌 다음 햇빛을 맞아 Please don't kill my vibes 돌아보지 마 숨이 차지만 돌아보지 마 숨을 참고 가 또 깨 있어 all night long 쏟아지는 잠이랑 난 싸워 왜 내 방문을 또 잠궈 책상 위에는 할 일들이 쌓여 왜 여기서 떨어지는 건 that's no no 여기 멈추는 건 that's no no 난 다시 못 돌아가 거지꼴로텐션은 떨어져 버려 low low,2
문득 떠오른 행복에 눈시울이 붉어진 순간 다시 되돌아 가요 그때로 슬퍼 라 아무도 대신해 울어 주지 않는데 끝이라 해도 괜찮아 누군가 날 대신해 많이 웃을 테니까 친구야 다 지나간 슬픔에 사소한 다툼 언쟁이 더 필요한 가요 저기 어딘가에 있는 잡을 수 없는 행복이 기다릴 테니까 그때로 슬퍼 라 아무도 대신해 울어 주지 않는데 끝이라 해도 괜찮아 누군가 날 대신해 많이 웃을 테니까 친구야 아지랑이 피어오르는 저기 언덕이 우리에 위안이 됐고 그 앞에 내 기도는 셀 수 없이 많았지만 괜찮아 좀 잔인해도 내가 하는 말은 너에 아무런 위안이 되지 못해 그 앞의 너의 길은 희망이 깃들 길 아지랑이 피어오르는 저기 언덕이 우리에 위안이 됐고 그 앞에 내 기도는 셀 수 없이 많았지만 괜찮아 좀 잔인해도 내가 하는 말은 너에 아무런 위안이 되지 못해 그 앞의 너의 길은 희망이 깃들 길,2
하루를 바삐 움직이는 사람들 지는 해를 바라볼 틈도 없이 정처 없는 발걸음을 옮기듯 힘이 쭉 빠진 채로 걷기만 하네 하나같이 날이 서 있는 사람들 흐르는 강물을 바라볼 틈 없이 흔들리는 바람 같은 눈빛들은 언제 쏟아질지도 모르는 비를 품고 있어 이게 맞는 건지도 모르는 끝도 없는 길을 걷고만 있어 달려가고만 있어 잘 알지도 못하는 어디 론 가 어두운 길을 걷는 것 같아 어디로 가는 걸 까 모두 들이게 맞는 건지도 모르는 끝도 없는 길을 걸어야 했어,2
잘 알지도 못하는 어디 론 가 어두운 길을 가는 것 같아 어디로 가는 걸 까 모두들,2
눈을 떠 wake’em up 이미 다 가진 듯한 나의 attitude82 homies what it do 영과 마음이 하나일 때 비로소 열리는 문 If you can’t feeling this 단 한가지 stop trippin’ 그저 두 드리,2
거 라 그럼 열릴 테이니 I know you want some more stop hesitating 빨 주 노 초 파 남보 let’s get it All I gotta do is 올라가는 것이 아닌 흘러가는 거지 바다에 닿을 때까지 현실화의 고리 동시에 두발은 movin’ 무지에서 비롯되는 깨달음은 아이러니 삶이란 게 아이러니 I will do it 해 왔듯이 어리기만 하던 미물이 조금은 iconic 우두커니 서 있기만 하긴 날씨가 좋네,2
On & On 내 오늘이 어제가 되 버리기 전에 I don’t know bout the priceGrabbed in sheets of NYLONI don’t know bout the pricedo youI don’t know bout the priceGrabbed in sheets of NYLONI don’t know bout the pricedo you 자신의 가 칠 아는 건 Grabbed in sheets of NYLON 무엇보다 값지다는 걸 혹시 몰라도 아는 척 Grabbed in sheets of NYLON 둘러 쌓인 그 무언 갈 둘러 쌓인 그 무언 갈 churpin’ & churpin’ 느껴져 poppin’ & tippin’ 참 좋은데 말로는 설명을 못하지 gotta do it 깔아 놓지 보이지 않는 무언가를 그로 인해 두리 뭉실 하게 의도한 문제들이 벌어 지네 문을 열어 주지 세상이 나 하나를 위해 눈을 열어야지,2
빛이 보일 때 달릴 수 있게 문을 닫을 꺼야 너의 욕심이 보일 때 너의 것인 듯이 쥐고 뛰어 모두가 속아 버리게 chill down 말 했잖아,2
stop hesitating 단 때가 아닌 거야 yuh 땅 하면 달 리는 거야 방 아 쇠는 너의 손에 있지만 yuh 당연한 거 니 까 당연하게 I get it 태연하게 굴어 그렇다면 you deserve it you discuss it 거스를지 어떨지 뭐든지 ain’t discusting 비스듬히 봐도 이목 구빈 비 스무 리 I don’t know bout the priceGrabbed in sheets of NYLONI don’t know bout the pricedo you I don’t know bout the priceGrabbed in sheets of NYLONI don’t know bout the pricedo you 자신의 가 칠 아는 건 Grabbed in sheets of NYLON 무엇보다 값지다는 걸 혹시 몰라도 아는 척 Grabbed in sheets of NYLON 둘러 쌓인 그 무언 갈 둘러 쌓인 그 무언 갈 Just chill double time double time when it drop keep it down 너는 괜찮을 거야 이미 다음으로 향하는 문들은 모두 다 짠 하고 있다니까,2
삶이란 잔치고 당신의 것일지 남들의 것일지 모르겠지만 할 일은 다 한 것 같으니 gotta go now 뭐 가진 것 들 로 맘대로 해봐 like 자신의 가 칠 아는 건 Grabbed in sheets of NYLON 무엇보다 값지다는 걸 혹시 몰라도 아는 척 Grabbed in sheets of NYLON 둘러 쌓인 그 무언 갈 둘러 쌓인 그 무언 갈,2
It goes like nah I know what's going on 요즘엔 지치지 않으면 잠에 못 들어 It's okay 정적이 싫어서 억지로 틀어 놓은 티비는 집중이 되지 않아 하나도 It's okay 니 생각이 날 땐 It all come alive and Now I’m in a nightmareIt's all about you 니 생각이 나지만 정신 차리겠거니 하고 말지 약이 없네,2
이 독한 감기에 It's all about you okayI’m never fine never fine never fine I’m never fine never fine never fine 다 써 버리고 버리듯이 이 노랜 별 의미 없었으면 해 Okay okay okay you okay It's okay okay okay It's okay okay okay 어차피 소용없는 짓이지만 내게 할 짓이 못되지만 It's okay okay okay Now I’m okay okay okay 말하지 않아도 날 보지 않아도 돼 해봤자,2
뭐해 Okay and I’m sometimes kinda Locked down in my own time 맘에도 없던 괜한 말에 흠칫 거린 너의 눈은 이제 보내,2
달란 눈치 하긴 뭐 어 때 나름 넓어 진 내 방 내 차 다시 돌아가고 싶지 않아서 허우적거릴 뿐이지,2
진짜로 정말 가끔 씩 그리운 거야 니 품이 이럴 거면 왜 그랬어,2
왜 그랬어,2
Cuz I don't know Let's not do thisTrying on it's just foolish 창가를 때리는 빗물이 괴롭히네,2
매일 밤 I’m never fine never fine never fine I’m never fine never fine never fine 다 써 버리고 버리듯이 이 노랜 별 의미 없었으면 해 Okay okay okay you okay It's okay okay okay It's okay okay okay 어차피 소용없는 짓이지만 내게 할 짓이 못되지만 It's okay okay okay Now I’m okay,2
오직 열정과 패기만으로 내린 결정 종이와 검정 pencil만 주면 매일 벌떡 일어나 누른 play 버튼이 나의 하루의 시작 미약하고 서툴지만 내 가슴이 kick 과 함께 뛰어 밖에도 나가지 않고 방에서 힙합을 나의 걸로 만들기 위해 난 매일 연습만 했고 rock and roll 미친놈처럼 rhyme and flow만 조립하고 연구하던 어린 아인슈타인 i'mma shine 나의 꿈들과 마주 앉아 밤새 수다를 떨어 떨쳐 내던 고민 like double d amoeba cultureand my story will never dieevery rhyme wrote 언제나 진실 진심만을 담았고 갈 길이 멀고 오를 벽들이 많아도 이게 나라서 힘들어 하지 않았어,2
yeah i got love for this musiklike every musicians 날 때리는 현실을 부정한 채 객기로 버틴지 벌써 8년이 지났지만 똑같애꿈을 이루기 위해 still i'm on my wayI'm on my way 갈 준비됐어,2
Gotta go baby 날 준비됐어 나를 쳐 때려 누르고 밟아도 난 죽지 않아 나를 놔둬 yeah I'm on my wayyeah I'm on my waytime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittinsometimes itchanges better changes worsei gotta little problemagaints the worldtime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittinsometimes itchanges better changes worsei gotta little problemagaints the worldtime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittin 열심히 밤새며 심혈을 기울여 만든 track 위에 나의 생각을 씨부려 일부러 쏟아지는 잠도 쫓아 내 뒹굴어 가며 노래를 만들어 봤자,2
현실에 찌그러진 꿈과 찌 푸러 진 눈사이 눈 쌓이듯 쌓인 고민 털어 내지도 못하고 꼬일 대로 또 꼬인 일들에 치여 이젠 꿈이 뭐였는지도 몰라 혼란스러운 머리로 돈 되는 일만 골라 누구는 몇 천 벌 때 나는 몇 십에 목숨 걸어 다 때려치고 싶지만 그래도 돈은 벌어먹고 살아야지,2
땅에 남자로 태어 나가난에 태연한 척 할 수 없기에 주먹을 뻗어 i rock the mic like beanie sigeli'mma hear no speak no see no evilso there will be no sequel of the 갑갑한 tragedy 막막한 내일이 날 반갑게 반기지만 애써 외면할 게 마지막이라고 치고 내 식대로 갈게 아직 외로 할 내 꿈 그래 그 놈 때문에 누구 때문에 힙합 때문에 wordI'm on my way 갈 준비됐어,2
Gotta go baby 날 준비됐어 나를 쳐 때려 누르고 밟아도 난 죽지 않아 나를 놔둬 yeah I'm on my wayyeah I'm on my waytime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittinsometimes itchanges better changes worsei gotta little problemagaints the worldtime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittinsometimes itchanges better changes worsei gotta little problemagaints the worldtime is tickin' yeah i'm spittinmy time is tickin' yeah i'm spittin,2
ONE Time is tickin′ T Time is tickin′ tickin′ Time is tickin′ T Time is tickin′ away 그대 눈물이 볼에 쏟아지는 걸 이유 없이 쏟아지는 걸 아무도 모르죠,2
심장 속에 유리조각 폭풍이 몰아치는 걸 상처가 병이 돼서 모든 문이 벽이 돼서 거울 속의 내가 적이 돼서 아프죠,2
